id	filename	md5	size	state
87329e23-87a5-4fdb-9a0e-33e090687a0a	2514b6b0-3242-4526-a061-6da4c60e461b.wxs.aliquot_ensemble_masked.maf.gz	8e0e0b6932245ae3080369a475484799	77070	released
663ae6b8-b760-46f0-8422-375ffd47e65d	9d410c30-413e-49e4-b96d-d54c84aa169f.wxs.aliquot_ensemble_masked.maf.gz	d01c5104fde1b29ffa04fcf068afa34e	101647	released
d2a41d8f-c891-419a-9353-0e025d36fddc	b07f46fa-9ba7-4c66-9c86-2038813a9697.wxs.aliquot_ensemble_masked.maf.gz	d730adf370d3e582fe7e932776f804f4	160475	released
9bf9c6b2-3419-4e8a-a6d7-451cdef1bf55	085aa1f0-7e90-45aa-8be9-516ee4788454.wxs.aliquot_ensemble_masked.maf.gz	dca7d65207ad79c5ae42afa75291a00f	48557	released
541b06d3-1014-4ddc-bf11-889380778c30	db5428a6-8641-4232-896c-8aae1791779b.wxs.aliquot_ensemble_masked.maf.gz	af25c4869abfffbd60654d1c60fcae4c	146683	released
78eab2e3-7d89-4d6a-a49c-f63ccac286fd	41698e0e-93db-4b9d-8349-a7ca1bac1267.wxs.aliquot_ensemble_masked.maf.gz	53ad0d3237707b2a9dd075b073deccf9	52040	released
4c551b9f-bdcf-4511-bf6d-9981f8a1e34e	20ee083b-c78a-408f-8014-9ac506c2a474.wxs.aliquot_ensemble_masked.maf.gz	08c58e014bb56ba39c2fda7c90091654	108863	released
39ac4e92-ee39-41d1-8457-e107c6546ad6	2c113dbd-149a-4654-88ee-d3aa3191c349.wxs.aliquot_ensemble_masked.maf.gz	2489c9596b36ca8c9242ea3a153267dc	159161	released
59bbf541-4c55-4b25-82a2-20161aa355a0	9cf6f63f-96c8-406b-8ba8-465ab715d55d.wxs.aliquot_ensemble_masked.maf.gz	148fe7bb7906bd936cdba300926f3a1f	131954	released
176574dc-36a9-48b0-a192-b109dd0b46fb	25a296b9-b371-40cf-a256-7a623f089a4f.wxs.aliquot_ensemble_masked.maf.gz	ad44275d59a6be38ea18299f5005d095	182347	released
3b576835-5dad-4868-84da-8ab00146489e	5110af93-e069-48e2-8b9e-11b972cd339e.wxs.aliquot_ensemble_masked.maf.gz	fa4cebe4aa8027c67d13834c99d0a633	138504	released
7f26bc4c-93d7-4791-ad2c-1421cd644abe	9327ff1c-59cd-4a63-ae49-d8bc3f0fe145.wxs.aliquot_ensemble_masked.maf.gz	fd4054c84365e721b399d37687c93178	97412	released
8bc53e15-434f-42ab-94ec-5588de4a9cc8	1aed097a-c642-428a-b917-902bc1bfc8c3.wxs.aliquot_ensemble_masked.maf.gz	bcdef9c1a69e5503da99b66032a3c2c0	82407	released
3d28414d-5210-45e4-b70d-6c5af3d5b7c8	ff77e67d-344f-43a6-b285-1db009971d92.wxs.aliquot_ensemble_masked.maf.gz	d51d140f02d98010f08e651d351e0e2c	54399	released
461f7fb3-3462-4326-a858-267537017a4f	e50953f8-95ff-4b9d-9a1b-99097d7cb024.wxs.aliquot_ensemble_masked.maf.gz	b1d173cc961d46c51f017d8d26b5eef1	78028	released
f806b8b6-beda-44a4-8600-4ede8c4bde6a	2d18ccec-87d9-4744-8963-67c8fbb4064c.wxs.aliquot_ensemble_masked.maf.gz	9acf3ea9d4ee0d6571160a869bc3f176	10898	released
d92e9cff-f2d4-49f6-a94a-ba8d8b5c1408	5683c5ee-837b-4129-b465-21d393a7f19d.wxs.aliquot_ensemble_masked.maf.gz	f14a736b9aeb6267efa9e14a1f7a82fb	157330	released
d5267932-1eec-49fb-8a49-fff8f2874cd8	9b75ef91-348b-41db-ab7f-79e0b454dc2e.wxs.aliquot_ensemble_masked.maf.gz	cefab709d532619b69749466388190d4	26111	released
cb71ec21-74e7-45f8-b0a9-c77af319b273	11bd7f27-b09f-4875-be62-b5842ad56df4.wxs.aliquot_ensemble_masked.maf.gz	2e5c9f5c2055e7569c3c77650717a074	11280	released
9fb39c0b-da43-430e-8445-6034a0ef6b8e	f261cedd-60f7-447a-af71-2bda48f628d7.wxs.aliquot_ensemble_masked.maf.gz	a0a8f27a493e6cbf31e38660c2f99aac	101660	released
30aff4ed-89fd-45aa-abaa-2e28f4c1f7c5	beaf3b41-e881-4e79-9a9b-4ac32501fefc.wxs.aliquot_ensemble_masked.maf.gz	a48d6002d03ca878e74549a7aedee609	114266	released
87085ef9-565f-4494-b718-a7d7d0a24119	be3eddd2-bbac-4bfc-b8f6-7a5cc0333109.wxs.aliquot_ensemble_masked.maf.gz	f749029b33dbbbaab57d97e7927ce17b	41767	released
dde9a0eb-3761-4531-87f9-80e4a5c5d022	642d2a4e-a2e0-4c01-a4e4-c9c7d8df2e16.wxs.aliquot_ensemble_masked.maf.gz	4d74c10ca420cbca4cd28a67c6ab093b	100599	released
544fef3c-ca9f-4739-b6ea-655927a5cb99	d632e1b5-dda8-470b-818b-ced5bac0ac58.wxs.aliquot_ensemble_masked.maf.gz	59a2fa7f1d59ff2cda63775e13091f12	72582	released
23f289c7-10ba-4ede-bb52-749dbdb06753	1ef4e3b7-eefc-4a48-a244-ffd9a75be3af.wxs.aliquot_ensemble_masked.maf.gz	130804f5389d380851288e961481f6cb	84758	released
9f3a52a0-ccdd-40b9-98e0-057b2c84fdeb	7b28d22c-2457-4982-8d1f-448ccb998304.wxs.aliquot_ensemble_masked.maf.gz	0653df4c8798395eed7de05bf41f9565	182603	released
ec26f783-257d-4ee4-8526-199dcd986bdd	0c276b79-5580-42f6-bea1-e6495b24dbe1.wxs.aliquot_ensemble_masked.maf.gz	47f9017693edebcd083f3568f72e3d0c	109024	released
